from	to
51154	54386
27232	54386
116224	54386
55740	54386
5562-5563-5564-5565-5571-51422	51085
5563-5565-51422	51085
60491	51085
7084	1854
1854	7084
1841	1854
1854	1841
51703	51102
51102	51703
54677	51102
51102	54677
122970	51102
51102	122970
23305	51102
51102	23305
51	51102
51102	51
3030-3032	51102
2179	51102
51102	2179
79071	51102
51102	79071
9200	51102
51102	9200
10965	51102
51102	10965
5095-5096	51102
8310	51102
51102	8310
1666	51102
51102	1666
1632	51102
51102	1632
10449	51102
51102	10449
26063	51102
51102	26063
36	51102
51102	36
35	51102
51102	35
8309	51102
51102	8309
672-1386-4763-5451	1647
3276-7157-10498	1647
54504	29982
867-1950-1956-2885-6456-30011	1211_1212_1213
25851	10574_10575_10576_10693_10694_22948_6950_7203_908
10574_10575_10576_10693_10694_22948_6950_7203_908	25851
3613	10574_10575_10576_10693_10694_22948_6950_7203_908
2861	10574_10575_10576_10693_10694_22948_6950_7203_908
146845	10574_10575_10576_10693_10694_22948_6950_7203_908
10574_10575_10576_10693_10694_22948_6950_7203_908	146845
3654-4615-7189-51135	3665
7187-57506	3665
3665	7187-57506
115361	3665
3665-10010-57506	3665
3665	3665-10010-57506
4615-170506	3665
26985	3665
84061	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
4728	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
64787	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
3241	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
55858	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
55847	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
7381	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349	7381
6734	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
93144	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
124402	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
4931	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
79087	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
50801	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
63931	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
54622	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
64963	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
8476_9578	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
55638	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
55739	2597
318	2597
128240	2597
158584	2194
2194	158584
11019	2194
2194	11019
6296	2194
2194	6296
6945-51085	2194
9415	2194
2194	9415
2166	2194
2194	2166
387787	2194
2194	387787
376497	2194
2194	376497
100302233	2194
26512	5518_5519
5518_5519	26512
22931	5518_5519
5518_5519	22931
11235	5518_5519
5518_5519	11235
1992	9131
9278	9093
100287898	5531
151987	5531
57718	5531
112495	2975_2976_9328_9329_9330
449003	2975_2976_9328_9329_9330
10938	2975_2976_9328_9329_9330
1147-3551-5578-8517	4792-5970
90624	7386
285676	7386
57222	7386
59336	3195
100126351	8837
221409	8837
56922-64087	3032
3712	3032
27034	3032
54898	3032
6901	3032
83401	3032
51144	3032
79993	3032
23600	3032
1629	3032
6785	3032
285220	8239
84926	8237
54738	3383
3687	3383
4485-4486	3383
80270	3383
388228	221037_9321_9322_9324_9325_9326
55357	221037_9321_9322_9324_9325_9326
50689	177
6284	177
27231	4835
4835	27231
4860	4835
4835	4860
54981	4835
4835	54981
382-9043	9043
9043	382-9043
5170-5588	1147-3551-8517
4214-57506	1147-3551-8517
2316-5588	1147-3551-8517
3654-4803-4804-7189-8767-8878	1147-3551-8517
3146-3654-3656-4615-7096-7097-51135-114609	1147-3551-8517
5588-6885-7189-10454	1147-3551-8517
3146-3654-3656-4615-7099-23643-51135-114609	1147-3551-8517
6885-10454	1147-3551-8517
1147-4214-9448	1147-3551-8517
1874-7027	898
5573	898
22836	898
5071-8454-55294	898
22882	898
997-6500-8454-55294	898
27245	10951_11335_23468
148266	10951_11335_23468
7596	10951_11335_23468
64843	10951_11335_23468
79818	10951_11335_23468
253639	10951_11335_23468
84924	10951_11335_23468
84911	10951_11335_23468
65251	10951_11335_23468
9849	10951_11335_23468
7748	10951_11335_23468
159	10951_11335_23468
92285	10951_11335_23468
642954	10951_11335_23468
54816	10951_11335_23468
10951_11335_23468	54816
653147	10951_11335_23468
10794	10951_11335_23468
284406	10951_11335_23468
374900	10951_11335_23468
199704	10951_11335_23468
201514	10951_11335_23468
5830	3295
51024	3295
10998	3295
3295	10998
219743	3295
1973-1977-1981	26986
57690	26986
10605	26986
400961	26986
60678	11051
10978	11051
54437	11051
64518	11051
3479-3480	5290-5295
2668-2674-3667-5979	5290-5295
1839-2066	5290-5295
1399-5156	5290-5295
2549-2885-5781-6383-10818	5290-5295
2885-5781-6654	5290-5295
2066-9542	5290-5295
284-6464-7010	5290-5295
4301-25945	5290-5295
867-1399	5290-5295
867-998	5290-5295
9423-116986-219699	5290-5295
2549-2668-2674-2885-5979-6464	5290-5295
1956-2549	5290-5295
867-7409	5290-5295
2668-2674-2885-5979-85358	5290-5295
246175	27327
2059	10006
8128	4684
51046	4684
5623	4684
8913	4684
9499	88
832	88
219541	5978
146198	5978
1128	28964
8497	28964
29070	28964
4122	28964
148327	1390
1390	148327
55687	11101
54802	11101
11101	54802
3747	3746
10008	3746
26765	1050_1051_1052_1053_1054
1050_1051_1052_1053_1054	26765
3574	1050_1051_1052_1053_1054
2099-6667	1050_1051_1052_1053_1054
1053-1869-5925	1050_1051_1052_1053_1054
1050_1051_1052_1053_1054	1053-1869-5925
22918	1282_1284_1285_1286_1287_1288
1282_1284_1285_1286_1287_1288	22918
1690	1282_1284_1285_1286_1287_1288
118429	1282_1284_1285_1286_1287_1288
1282_1284_1285_1286_1287_1288	118429
1307	1282_1284_1285_1286_1287_1288
9170-9351	23236_5330_5331_5332
51585	23236_5330_5331_5332
10681-54331	23236_5330_5331_5332
56902	6256_6257_6258
775	6261
81839	64754
91039	5537
23530	23770
9104	7067_7068
84461	10869
389541	10869
5053	6697
79633	6310
23053	6310
23051	6310
9537	6310
91752	6310
27031	6310
29085	6310
80005	6310
54870	6310
23587	6310
9900	6310
6540	6310
6522	6310
51075	6310
9779	6310
79870	6310
290	6310
253725	6310
128434	6310
79959	2670
50632	153_154_155_1812_1816_3269_3274_3360_3362_3363
7334-7336-8517-10892	8915
7189-10892	8915
84270	8915
5864	6853
6853	5864
9381	6853
9353	2113_2114
10814	2113_2114
116966	2113_2114
85012	2113_2114
221061	2113_2114
79415	2113_2114
148423	2113_2114
283820	2113_2114
2066-2534-3084	2902_2903_2904_2905_2906
340719	2902_2903_2904_2905_2906
2902_2903_2904_2905_2906	340719
1600-2534-5649-7804	2902_2903_2904_2905_2906
23397	2902_2903_2904_2905_2906
126410	874
874	126410
2882	874
874	2882
57834	874
874	57834
493869	874
874	493869
1543	874
874	1543
2878	874
874	2878
2877	874
874	2877
1571	874
874	1571
10901	874
874	10901
127281	874
874	127281
219	874
874	219
218	874
874	218
22949	874
4258	874
874	4258
4257	874
874	4257
240	874
874	240
143241	84661
4201	84661
7542	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
91647	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551	91647
388753	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
27109	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
55967	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551	55967
64756	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551	64756
1452-1499	2308_5077
117154	2308_5077
2308_5077	117154
6788-60485	55233
6789-60485	55233
9363	10567
11031	4670
6150	4670
56146	4670
7756	4670
65008	7284
10102	7284
55621	3376
3157	3376
221092	3376
2742	2665
23160	7415
55610	7415
55161	7415
6857	7415
23061	7415
91544	7415
127733	7415
6811	7415
79609	7415
55766	7415
162494	7415
25782	7415
137886	7415
79879	7415
1312	7415
147841	7415
54982	7415
51361	7415
617	3954
113246	3954
54	8668
84844	10992
91603	10992
26824	10992
389203	10992
9984	10992
7737	10992
339799	8665
1499-5308-51176	51176_6932_6934_83439
51176_6932_6934_83439	1499-5308-51176
84167	11140
84619	11140
162963	11140
283933	11140
57134	23193
23193	57134
3795	23193
4121	23193
23193	4121
51060	23193
3101	23193
51071	10783
387-6093	29116_4478_5962_7430
3384	29116_4478_5962_7430
29116_4478_5962_7430	3384
8476	29116_4478_5962_7430
55890	29789
5921-9046	22806
5921-9021	22806
415	4692
126272	4692
4808	4692
54780	4692
104	406934
10924	1620
51005	2673
2673	51005
9945	2673
2673	9945
132789	2673
2673	132789
115353	53615
53635	3280
11317	3280
3516-23013	3280
3280-3516	3280
3280	3280-3516
3065-3516	3280
90025	891
90523	4000
1296	4000
11333	4000
55100	4000
348110	4000
26049	4000
5324	9063
741	63915
2782-10672-54331	6915
9563	2539
2539	9563
55796	4627
140803	4627
5211-5213	226
51804	226
137872	226
226	137872
5211-5214	226
5020	5021
551	5021
50859	4325
2055	664
9076	4323
7079	4323
6645	146
4313-4323-7077	4313
4313	4313-4323-7077
2354_3726	4313
7980	4313
4323-7077	4313
80781	4313
4313	80781
407025	4313
7078	4313
2159	4313
253724	2316
5179	11054
151903	51340
2887-4734	3791-7422
3672-3688-5771	3791-7422
4091-6885	6885
6885	4091-6885
7186-23118-257397	6885
7189-23118	6885
4726	6885
331-659	6885
10454-257397	6885
331-7046-7048-10454	6885
10454-23118	6885
6885	10454-23118
4615-7097	6885
4714	11040
79001	79400
79400	79001
2677	79400
79400	2677
23130	2047_2048_2049_2050_2051
54825	23139
5348	6517
6810-6844-252983	6517
9322-23433	6517
4012	6517
929-7099-23643-51014-148022	11035
11035	929-7099-23643-51014-148022
9468	11035
391723	6871
163702_3588	3716
3454-3455	3716
3572_9180	3716
3566	3716
3716	3566
2202	9306
51174	9306
5892	641
1325	641
57804	641
641	57804
7011	641
116028	641
7516	641
63827	2199
3691	5781
887	5781
624	5781
857-1785-4846-115677	8976
9322	8976
54874	8976
7357	2629
57704	2629
8455	26270
51604	26270
84034	26270
80267	26270
537	26270
79573	26270
2519	26270
91289	26270
4668	26270
26123	26270
55311	8578
860-3280-5925	632
468-2355	632
10450	8175
79002	8175
11021	112858
1910	10672_2768
2150	10672_2768
10434	10672_2768
3356	10672_2768
1902	10672_2768
60626	10672_2768
23566	10672_2768
2768-10672	10672_2768
10672_2768	2768-10672
10566	10672_2768
6435	7096
8526	10726
9218	6844
10497-22999-25782	6844
8618	6844
6804-6812	6844
6810-6844-8773	6844
6844	6810-6844-8773
6856	6844
63940	6840
399909	6840
9928	6840
23137	6449
114897	6449
3537	6449
84888	6449
4832	6449
27230	6449
84296	134492
164022	134492
978	1890
1890	978
3177	1890
1890	3177
2030	1890
1890	2030
55315	1890
1890	55315
132	1890
1806	1890
1890	1806
7378	1890
1890	7378
3661-3665	9636
3665-6772-6773-10379	9636
51109	9636
1387-2033-3661-3665	9636
79691	9636
55680	23450
401190	9628
10681	9628
9628	10681
284	7075
51378	7075
9871	3998
10802	3998
9632	3998
10427	3998
8675	1080
8673	1080
116369	1080
3856	1080
693185	1080
10490	1080
22941	1080
4645	1080
1315	1080
1314	1080
55107	1080
1080	55107
56886	1080
206358	1080
336	1080
1603-1650-3703-6184-6185	1080
10952-23480-29927-55176	1080
10228	1080
7469-7936-25920-51497	6829
2242-2534-5879-8829-10371	3984
26511	11338
64601	57617
22879	57617
5918	558
57631	79657
644890	135138
84321	156_157
3675-3688-5328-5329	7448
3688-8516	7448
4292-5395	545
7012	545
84126	545
545	84126
222663	7048
136259	7048
7043	7048
5090	7048
11167	7048
983-9133	7048
80139	7048
100170841	7048
2134	2132
2131	2132
2132	2131
154790	2132
2334	10598
54535	10598
56139	10598
10654	8079
5825	8079
6731	8079
1950-1956-2549-2885-5781	1445
25980	10594
3835	27101_6477_6500_6907
135154	27101_6477_6500_6907
113402	27101_6477_6500_6907
81888	27101_6477_6500_6907
51263	27101_6477_6500_6907
8669	27101_6477_6500_6907
6855	27101_6477_6500_6907
347240	79598
406912	23405
999-1495-1499	4233
2214	920
375-1211-1212-1313-1314	920
3280-4602	920
861-6597-6598	1436
2113-2114	1436
5154-5155	1436
4149-4609-4800-4801-4802	1436
4800-4801-4802	1436
405-3091-51564	7422
7753	7422
23129-64218	7422
4087-4089	7422
5436	7422
5196	7422
4087-4088-4089	7422
55846	10188
124925	10188
255426	10188
140688	6732
388403	6732
91894	6732
135295	6732
84542	6732
9127	6732
83719	6732
399669	6732
9194	3939
5576	3939
9123	3939
22877	3939
199731	2065
801-816	4217
3604-7186-8744	4217
25828	4217
51382	10953
9727	10953
286	6709_6711
3624	91
4838	91
92400	1969_2041_2042_2043_2044_2045_2046_285220
54765	51127
254427	8428
666	4550
388531	8786
2916	8786
57088	9451
10412	11213
2676	5979
341640	6259
54805	6259
7471	6259
80381	6259
3597	7297
3587	7297
7297	3587
2635	9448
1947-4690	9448
55083	9448
56729	10487
1280_1301_1302	780
780	1280_1301_1302
1289_1290_50509	780
10721	51455
2297	4921
1280	4921
8270	10916
57187	7168_7169_7170_7171
6652	7168_7169_7170_7171
486	4097_4780
8452-9978	4097_4780
23262	51447
51447	23262
55190	51447
51447	55190
117283	51447
51447	117283
11163	51447
51447	11163
7424	3791
5228-7422	3791
9022	225689
331-7046-7048	10454
9875	10454
26164	10454
331-657-659	10454
3654-4615	3654_3656
3654_3656	3654-4615
3654-4615-51135	3654_3656
3654_3656	3654-4615-51135
4615-51135	3654_3656
3654_3656	4615-51135
695-4615-51135-114609	3654_3656
3654_3656	695-4615-51135-114609
8781	29968
29968	8781
57505	16
16	57505
65124	5481
89890	84078
4128	10397
114044	5871
23148	5871
84674	10392
23786	29956
59277	1630
4917	1630
4301-5781	1436-5155
1785-2885-9732	1436-5155
56243	8440
5649-7436	8440
5649-7804	8440
1398-5747-9564	2889
1399-2549-3082-4233	2889
1398-1399	2889
2889	1398-1399
26025	56144
56112	56144
8641	56144
56666	2885
9931	2885
7006-7410	2885
1942-1969-6464	2885
90134	2885
112574	2885
84914	2885
282974	2885
1175	2885
158078	2885
7580	2885
2534-4684-5747-5786	2885
27079	2885
5781-10818	2885
22885	2885
170825	2885
79834	2885
171425	2885
2098	2885
20662	2885
85358	2885
4253	2885
6764	2885
4239	2885
1417	2885
2668-2674-5979-6464	2885
7818	2885
283377	2885
5194	2885
2047-6714	2885
2668-2674-5979-85358	2885
3655-3691-6464	2885
266812	2885
91179	2885
124599	2885
54058	2885
441400	2885
399694	2885
3784	2885
2246-2263	2885
3780	2885
400745	2885
140469	2885
3815-4254-5781	2885
22999	2885
60385	2885
567	2885
57606	2885
22943	2885
25759	2885
6530	2885
5445	2885
11154	2885
282890	2885
3700	2885
9312	2885
139716	2885
8581	2885
9649	2885
140706	2885
150946	2885
29934	2885
51375	2885
51371	2885
6014	2885
1815	2885
55243	2885
54953	2885
10687	2885
54149	2885
3425	3073_3074
1939	3073_3074
6489	3073_3074
8869	3073_3074
26301	3073_3074
51172	3073_3074
2585	3073_3074
2720-4758-5476	3073_3074
2990	3073_3074
10317	3073_3074
132158	2023_2026_2027
2023_2026_2027	132158
64419	2023_2026_2027
11082	3683
135	2915
26052	2915
3909_3912_3915	3655_3688
3911_3913_3915	3655_3688
3959	3655_3688
3908_3913_3915	3655_3688
4804-84894	4099
8572	5783
2323	2322
51385	2322
5228	2321
7423	2321
5425	5424
5618-6714	3717
3594-3595	3717
3594-7297	3717
3592_3593	3717
9180	3717
2460	3717
25824	3717
493911	2571
22902	9094
379	9094
53826	9094
402	9094
306	9094
11068	9094
6183	9094
1070	9094
404550	9094
16410-16419	6382
2353_3727	6382
3685-3693	6382
10855	6382
10220	92
3624_3625	92
3625	92
3623	92
92	3623
3623_3624_3625	92
2660	92
10268	846
10266_10267_10268	846
28475_28476_28477_28479_28481_28483_3500_3501_3502_3503_3514_3519_3535_3546_50802_7842_8217	2212
7143	1272
8065	1600
7436	1600
3949	1600
4544	1500
999-1495-3728	1500
23140	6275
25927	1268
2885-6464-6654-7462	139716_2549_9846
3643-5594-5595	139716_2549_9846
1956-4233-6714	139716_2549_9846
1950-1956-2885	139716_2549_9846
136647	7070
10371	5362
10803	2770_2771_2773_2775_2781
10800	2770_2771_2773_2775_2781
2832	2770_2771_2773_2775_2781
2831	2770_2771_2773_2775_2781
4688	2770_2771_2773_2775_2781
2770_2771_2773_2775_2781	4688
1604	2770_2771_2773_2775_2781
27198	2770_2771_2773_2775_2781
2826	2770_2771_2773_2775_2781
56413	2770_2771_2773_2775_2781
5733	2770_2771_2773_2775_2781
11211	2770_2771_2773_2775_2781
7976	2770_2771_2773_2775_2781
27202	2770_2771_2773_2775_2781
153_154_155	2770_2771_2773_2775_2781
2357	2770_2771_2773_2775_2781
1129	2770_2771_2773_2775_2781
64805	2770_2771_2773_2775_2781
10316	2770_2771_2773_2775_2781
51289	2770_2771_2773_2775_2781
56923	2770_2771_2773_2775_2781
4987	2770_2771_2773_2775_2781
2535	2770_2771_2773_2775_2781
128674	2770_2771_2773_2775_2781
85315	2770_2771_2773_2775_2781
152	2770_2771_2773_2775_2781
150	2770_2771_2773_2775_2781
165140	2770_2771_2773_2775_2781
339403	2770_2771_2773_2775_2781
3351	2770_2771_2773_2775_2781
5999	2770_2771_2773_2775_2781
2913	2770_2771_2773_2775_2781
140	2770_2771_2773_2775_2781
728	2770_2771_2773_2775_2781
58157	2770_2771_2773_2775_2781
2770_2771_2773_2775_2781	58157
4160	2770_2771_2773_2775_2781
11063	2770_2771_2773_2775_2781
84418	2770_2771_2773_2775_2781
1236	2770_2771_2773_2775_2781
55580	2770_2771_2773_2775_2781
11255	2770_2771_2773_2775_2781
8490	2770_2771_2773_2775_2781
2770_2771_2773_2775_2781	8490
479	2770_2771_2773_2775_2781
2847	2770_2771_2773_2775_2781
85397	2770_2771_2773_2775_2781
29899	2770_2771_2773_2775_2781
2770_2771_2773_2775_2781	29899
8326	2770_2771_2773_2775_2781
8323	2770_2771_2773_2775_2781
8321	2770_2771_2773_2775_2781
1270	1271_3572_3977
23529	1271_3572_3977
332-3619-9212-55143	1058
1058	332-3619-9212-55143
6714-11099	5747
3685-3690-7094	5747
2335-5829	5747
3685_3688	5747
3778	5747
1285-3685-3690	5747
5829-6714	5747
4301-5818-25945	5747
3685-3690-10085	5747
683	5747
1398-5829-9564	5747
387-3320-3685-3690-3791-6093-7422	5747
3676	5747
92002	84867
10695	7184
4217-7189	5608
4217-7186	5608
6885-7189-10454-23118	5608
801-816-4217	5608
999-1500	10009
51477	11072
401548	8751
257364	8751
54887	7068
342132	7068
57592	7068
70	5581
5581	70
9276	5581
58	5581
64789	6117
3013_3014_3015_8329_8330_8331_8332_8334_8336_8338_8969	3017_3018_54145_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8970
7324-9810-56254	3017_3018_54145_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8970
22894	23517
115752	23517
10283	23517
5173_5179	4898
22837	4898
4092-11059	7046-7048
4092-23645	7046-7048
5371-9372	7046-7048
4092-57154	7046-7048
84440	29127
7855	1855_1856_1857
4920-115908	1855_1856_1857
4920-7474-8324	1855_1856_1857
4040-7471-8321	1855_1856_1857
57594	1855_1856_1857
79797	1855_1856_1857
79856	1855_1856_1857
1545	10054_10055
83891	7046
2022-7043-7048	7046
5341	7046
79023	7046
4060	7046
4092-150094	7046
83452	7046
3685-3696	7046
8814	7046
200894	7046
142891	7046
64743	7046
2281	7046
79674	7046
84197	7046
7043-7048	7046
6242	7046
124056	7046
54749	29904
2595	5834_5836_5837
5834_5836_5837	2595
801-5255-5257-5260	5834_5836_5837
801-5256-5257-5261	5834_5836_5837
2997	5834_5836_5837
5834_5836_5837	2997
5013	7439
375607	64127
5393-5394-11340-22894-23016-23404-51010-51013-54512-56915-118460	56829
7200	409
28299	409
25917	55623
51081	55781
51373	55781
4245	4093
54893	4093
132884	4093
100293516	4093
83744	4093
23355	4093
55219	4093
80325	4093
119587	4093
157922	4093
5566-84152	84152
84152	5566-84152
5437-5440-9533-25885-51082-84172	54700
5531-56340	6118
868-30011	1950-1956
867-30011	1950-1956
2885-5058	1950-1956
2885-5781	1950-1956
2885-5777	1950-1956
2885-8976	1950-1956
284370	4750
404093	57154_64750
85476	57154_64750
23527	57154_64750
7046-7048-83658	57154_64750
29068	57154_64750
4950-7046-7048-50855	57154_64750
4694	57154_64750
9993	57154_64750
56956	57154_64750
3633	57154_64750
135932	57154_64750
26608	57154_64750
9136	57154_64750
55761	57154_64750
51479	57154_64750
51069	57154_64750
10529	57154_64750
64975	57154_64750
65259	57154_64750
54986	57154_64750
166336	57154_64750
11137	57154_64750
60682	57154_64750
4052	57154_64750
79836	57154_64750
1267	10494
63875	5250
118980	5250
54534	5250
10884	5250
169714	5250
124641	1832
284-2885-7010	6654_6655
1504	302
6590	302
5058-9815	8874
8907	3667
3566-3597-3716-7297	3667
2690-3717	3667
90525	5156_5159
80328	5156_5159
7001	5156_5159
23623	4914
431707	4914
90850	4914
5025	1003
26093	4116
10670	79577
10898	79577
83548	79577
5290-5293	5295-5296
80380	5133
163-1173-1175-1211-1213	4803-4914
55179	4803-4914
729533	7374
9068	7010
4836	4846
9397	4846
2701	4846
4846	2701
79693	51699
221938	10125
3717-5618-6500-8454-8945-9978	3717-5618
2629-5660	10087
1950-1956-5335	2934
29958	55066
55066	29958
138428	55066
55066	138428
635	55066
55066	635
3693-6714	3953
3643-6464	2885-6654
1436-5155-6464	2885-6654
1839-1956	2885-6654
3082-4233-6464	2885-6654
3480-6464	2885-6654
1956-3320-11140	2885-6654
1950-1956-6464	2885-6654
3643-3667	2885-6654
2064-2065-3084-6464	2885-6654
1436-5155-5781	2885-6654
3480-3667	2885-6654
5359	6464
83858	6464
442338	6464
2099-6714-27043	6464
2185-2885-6654-6714	6464
3497-4067-6850	6464
3815-5578	3815-4254
7036	9021
3717-3953	9021
9021	3717-3953
51244	9775
6714-6774	3572_3590
3569-3570	3572_3590
