from	to
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF266
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	EHD3
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	PREG3|AIFM2
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	EHD1
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF263
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	90321
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	JAZ|ZNF346
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	LBH
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	YIF1A
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	Aph2|ZDHHC16
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF256
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	MCU|Ccdc109a|MCU
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF248
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	PLXDC2
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	M9|EIF3K
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	EDRF1
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	UBE2Q2
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF235
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF234
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	ZNF230
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	VPS52
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	IRGQ
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	81621
TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15	PRR3
